lat,long,name,color,note
55.7475392,12.1971671,POWERLINE_ID,#FF0000,Pylon
55.7413261,12.2093637,POWERLINE_ID,#FF0000,Pylon
55.738915,12.2118528,POWERLINE_ID,#FF0000,Pylon
55.7367164,12.2140414,POWERLINE_ID,#FF0000,Pylon
55.4549351,11.9994738,POWERLINE_ID,#FF0000,Pylon
55.4524576,12.0048211,POWERLINE_ID,#FF0000,Pylon
55.4535838,12.0028767,POWERLINE_ID,#FF0000,Pylon
55.734653,12.2161872,POWERLINE_ID,#FF0000,Pylon
55.4526035,12.005532,POWERLINE_ID,#FF0000,Pylon
55.6218791,12.3378539,POWERLINE_ID,#FF0000,Pylon
55.6243346,12.3326188,POWERLINE_ID,#FF0000,Pylon
55.6228695,12.3351035,POWERLINE_ID,#FF0000,Pylon
55.6259778,12.3298254,POWERLINE_ID,#FF0000,Pylon
55.6241324,12.3569085,POWERLINE_ID,#FF0000,Pylon
55.6256725,12.3623554,POWERLINE_ID,#FF0000,Pylon
55.6293922,12.3910356,POWERLINE_ID,#FF0000,Pylon
55.6218527,12.3489522,POWERLINE_ID,#FF0000,Pylon
55.6309351,12.4237929,POWERLINE_ID,#FF0000,Pylon
55.6307833,12.4172163,POWERLINE_ID,#FF0000,Pylon
55.6310188,12.4274487,POWERLINE_ID,#FF0000,Pylon
55.6308672,12.4287462,POWERLINE_ID,#FF0000,Pylon
55.6306965,12.4302744,POWERLINE_ID,#FF0000,Pylon
55.6309371,12.4172163,POWERLINE_ID,#FF0000,Pylon
55.6308558,12.413879,POWERLINE_ID,#FF0000,Pylon
55.6307746,12.4105442,POWERLINE_ID,#FF0000,Pylon
55.6308242,12.4084789,POWERLINE_ID,#FF0000,Pylon
55.6307115,12.4138747,POWERLINE_ID,#FF0000,Pylon
55.6308639,12.4206063,POWERLINE_ID,#FF0000,Pylon
55.63085,12.4303305,POWERLINE_ID,#FF0000,Pylon
55.6311792,12.4274471,POWERLINE_ID,#FF0000,Pylon
55.6310124,12.4205826,POWERLINE_ID,#FF0000,Pylon
55.63063,12.4105498,POWERLINE_ID,#FF0000,Pylon
55.6306052,12.40831,POWERLINE_ID,#FF0000,Pylon
55.6310182,12.4288046,POWERLINE_ID,#FF0000,Pylon
55.7178411,12.2319812,POWERLINE_ID,#FF0000,Pylon
55.6310841,12.4237764,POWERLINE_ID,#FF0000,Pylon
55.7142102,12.234084,POWERLINE_ID,#FF0000,Pylon
55.6697619,12.3007395,POWERLINE_ID,#FF0000,Pylon
55.6731419,12.2941563,POWERLINE_ID,#FF0000,Pylon
55.6743326,12.2919005,POWERLINE_ID,#FF0000,Pylon
55.6754304,12.2897599,POWERLINE_ID,#FF0000,Pylon
55.6779984,12.2861146,POWERLINE_ID,#FF0000,Pylon
55.6813424,12.2827929,POWERLINE_ID,#FF0000,Pylon
55.6831715,12.2809905,POWERLINE_ID,#FF0000,Pylon
55.6849231,12.2792567,POWERLINE_ID,#FF0000,Pylon
55.688203,12.2760272,POWERLINE_ID,#FF0000,Pylon
55.6993106,12.2573956,POWERLINE_ID,#FF0000,Pylon
55.7013227,12.2522544,POWERLINE_ID,#FF0000,Pylon
